Titulo,Fecha,Link
Rafael Nadal ganó a James Duckworth y avanzó a la segunda ronda del Australian Open | VIDEO,13/01/2019 _ 23:31,https://elcomercio.pe/deporte-total/tenis/rafael-nadal-vs-james-duckworth-vivo-online-directo-via-espn-juegan-australian-open-melbourne-mexico-espana-colombia-peru-noticia-nndc-596945-noticia/
"73 por 56, por Juan José Garrido Koechlin",13/01/2019 _ 23:31,https://elcomercio.pe/opinion/columnistas/fuerza-popular-73-56-juan-jose-garrido-koechlin-noticia-596906-noticia/
"Votar con los pies, por Alfredo Torres*",13/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/votar-pies-alfredo-torres-noticia-596896-noticia/
"Fábula en el Congreso, por Federico Salazar",13/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/daniel-salaverry-alberto-belaunde-fabula-congreso-federico-salazar-noticia-596900-noticia/
"¿Qué hago yo por el Perú?, por Carmen McEvoy",13/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/peru-carmen-mcevoy-noticia-596912-noticia/
"La caída del imperio de las sombras, por Ciro Alegría Varona",13/01/2019 _ 23:29,https://elcomercio.pe/opinion/colaboradores/caida-imperio-sombras-ciro-alegria-varona-noticia-596889-noticia/
1919: Alerta en Lima,13/01/2019 _ 23:25,https://elcomercio.pe/opinion/efemerides/1919-alerta-lima-noticia-596915-noticia/
Critics' Choice Awards 2019: hora y canal para ver la ceremonia EN VIVO,13/01/2019 _ 22:47,https://elcomercio.pe/luces/cine/critics-choice-awards-2019-hora-canal-ver-ceremonia-noticia-596196-noticia/
El 84% de filipinos prefieren de aliado a EE.UU. antes que a China o Rusia,13/01/2019 _ 22:28,https://elcomercio.pe/mundo/eeuu/84-filipinos-prefieren-aliado-ee-uu-china-rusia-noticia-597200-noticia/
Australian Open 2019 EN DIRECTO transmisión vía ESPN EN VIVO: partidos y resultados,13/01/2019 _ 22:22,https://elcomercio.pe/deporte-total/australian-open-2019-vivo-espn-play-directo-calendario-partidos-resultados-transmision-espn-play-melbourne-federer-nadal-djokovic-noticia-nndc-596883-noticia/
Senador republicano que asesora a Trump le pide reabrir el gobierno,13/01/2019 _ 22:06,https://elcomercio.pe/mundo/eeuu/senador-republicano-asesora-donald-trump-le-pide-reabrir-gobierno-noticia-597196-noticia/
"Chile condena el ""amedrentamiento a opositores"" del gobierno en Venezuela",13/01/2019 _ 21:54,https://elcomercio.pe/mundo/venezuela/juan-guaido-chile-condena-amedrentamiento-opositores-gobierno-venezuela-noticia-597195-noticia/
Tucto califica a dictadura de Maduro como una “experiencia social diferente”,13/01/2019 _ 21:54,https://elcomercio.pe/politica/tucto-califica-dictadura-maduro-nueva-diferente-experiencia-social-noticia-597192-noticia/
Santos Laguna venció a Monarcas Morelia como local por la segunda fecha de la Liga MX de México | VIDEO,13/01/2019 _ 21:44,https://elcomercio.pe/deporte-total/futbol-mundial/santos-vs-morelia-directo-vivo-online-via-espn-3-tdn-tv-azteca-televisa-partido-liga-mx-mexico-directo-online-vivo-internet-transmision-senal-hoy-online-noticia-nndc-596850-noticia/
Santos ganó 1-0 a Monarcas Morelia de local y con golazo de Julio César Furch | VIDEO,13/01/2019 _ 21:42,https://elcomercio.pe/deporte-total/futbol-mundial/santos-vs-morelia-vivo-online-directo-via-espn-3-juegan-segunda-fecha-clausura-liga-mx-2019-minuto-minuto-dia-hora-canal-espana-mexico-colombia-argentina-peru-ray-sandoval-noticia-nndc-596868-noticia/
'Game of Thrones' revela la fecha oficial del estreno de su temporada final y estrena nuevo teaser,13/01/2019 _ 21:40,https://elcomercio.pe/luces/facebook-video-viral-game-of-thrones-fecha-oficial-estreno-temporada-final-teaser-espana-mexico-colombia-argentina-fb-face-fotos-nnda-nnrt-noticia-597190-noticia/
"Pompeo llega a Arabia Saudita y pedirá que los asesinos de Khashoggi ""rindan cuentas""",13/01/2019 _ 21:18,https://elcomercio.pe/mundo/oriente-medio/estados-unidos-mike-pompeo-llega-arabia-saudita-pedira-asesinos-jamal-khashoggi-rindan-cuentas-noticia-597186-noticia/
Hincha de Xolos Tijuana sufre terrible caída en el estadio durante partido ante Tigres | VIDEO,13/01/2019 _ 20:55,https://elcomercio.pe/deporte-total/futbol-mundial/hincha-xolos-tijuana-sufre-terrible-caida-estadio-partido-tigres-video-noticia-nndc-597102-noticia/
Vinicius Junior y Marc Bartra casi se van a las manos entre insultos y careos | VIDEO,13/01/2019 _ 20:54,https://elcomercio.pe/deporte-total/futbol-mundial/real-madrid-vs-real-betis-vinicius-junior-marc-bartra-manos-video-noticia-nndc-597162-noticia/
Rosario Central vs. Belgrano de Córdoba: Juan Francisco Brunetta y la gran definición para el 1-0 | VIDEO,13/01/2019 _ 20:43,https://elcomercio.pe/deporte-total/futbol-mundial/rosario-central-vs-belgrano-cordoba-juan-francisco-brunetta-gran-definicion-1-0-video-noticia-597181-noticia/
Santos vs. Monarcas EN VIVO: Julio César Furch anotó el 1-0 con golazo desde fuera del área | VIDEO,13/01/2019 _ 20:40,https://elcomercio.pe/deporte-total/santos-vs-monarcas-vivo-online-via-espn-3-julio-cesar-furch-anoto-1-0-golazo-fuera-area-video-ver-viral-yt-fb-youtube-facebook-noticia-597179-noticia/
Con los machiguengas,13/01/2019 _ 20:35,https://elcomercio.pe/180-anos-diario-el-comercio-2019/testimonios/machiguengas-nadie-habia-ido-noticia-623227-noticia/
Magdalena del Mar está al borde del colapso por deuda de S/41 millones,13/01/2019 _ 20:28,https://elcomercio.pe/lima/sucesos/magdalena-mar-borde-colapso-deuda-41-millones-soles-noticia-nndc-597156-noticia/
México: AMLO amplía pensiones para los adultos mayores,13/01/2019 _ 20:28,https://elcomercio.pe/mundo/mexico/mexico-amlo-amplia-pensiones-adultos-mayores-noticia-597178-noticia/
Cara a cara con las FARC,13/01/2019 _ 20:25,https://elcomercio.pe/180-anos-diario-el-comercio-2019/testimonios/cara-cara-farc-tiberio-indago-mi-familia-noticia-623223-noticia/
Dakar 2019: Así le fue a los peruanos en la categoría Motos,13/01/2019 _ 19:53,https://elcomercio.pe/dakar/dakar-2019-le-peruanos-categoria-motos-noticia-597170-noticia/
"Israel Borrell: ""Hay que cuidarse del cansancio porque te hace cometer errores""",13/01/2019 _ 19:48,https://elcomercio.pe/dakar/dakar-2019-israel-borrell-hay-cuidarse-cansancio-cometer-errores-noticia-597168-noticia/
"Dakar 2019: tiempos, ubicación de paso y clasificación general culminada la Etapa Seis del rally",13/01/2019 _ 19:45,https://elcomercio.pe/deporte-total/polideportivo/dakar-2019-sexta-etapa-vivo-sigue-rally-dificil-mundo-via-america-television-fox-sports-3-noticia-nndc-596871-noticia/
Congreso: Cambio 21 presentará mañana oficio para reorganizar comisiones,13/01/2019 _ 19:40,https://elcomercio.pe/politica/congreso-cambio-21-presentara-manana-oficio-reorganizar-comisiones-noticia-597021-noticia/
Áncash: piden prisión preventiva para 20 presuntos integrantes de red criminal,13/01/2019 _ 19:33,https://elcomercio.pe/peru/ancash/ancash-piden-prision-preventiva-20-presuntos-integrantes-red-criminal-noticia-597165-noticia/
Martín Vizcarra: “La corrupción se resiste a dejar las instituciones públicas”,13/01/2019 _ 19:25,https://elcomercio.pe/politica/martin-vizcarra-corrupcion-resiste-dejar-instituciones-publicas-noticia-597124-noticia/
"Critics' Choice Awards 2019: ""Roma"" gana a Mejor película extranjera",13/01/2019 _ 19:17,https://elcomercio.pe/luces/cine/critics-choice-awards-2019-roma-gana-mejor-pelicula-extranjera-noticia-597158-noticia/
Dakar 2019: Nicolás Fuchs sigue trepando en la competencia,13/01/2019 _ 19:16,https://elcomercio.pe/dakar/dakar-2019-nicolas-fuchs-sigue-trepando-competencia-noticia-597148-noticia/
Dakar 2019: Nicolás Cavigliasso gana su quinta etapa,13/01/2019 _ 19:09,https://elcomercio.pe/dakar/dakar-2019-nicolas-cavigliasso-gana-quinta-etapa-noticia-597155-noticia/
Dakar 2019: Lalo Burga sufre su primer abandono en el rally,13/01/2019 _ 18:58,https://elcomercio.pe/dakar/dakar-2019-lalo-burga-sufre-abandono-rally-noticia-597147-noticia/
"Will Smith anuncia el inicio de la filmación de ""Bad Boys 3""",13/01/2019 _ 18:56,https://elcomercio.pe/luces/cine/instagram-will-smith-anuncia-primer-dia-grabacion-bad-boys-3-noticia-nndc-597120-noticia/
"Facebook: Universitario, Alianza, Cristal y los memes que viene dejando el mercado de fichajes",13/01/2019 _ 18:53,https://elcomercio.pe/deporte-total/futbol-peruano/facebook-viral-universitario-deportes-alianza-lima-sporting-cristal-memes-facebook-viene-dejando-mercado-fichajes-viral-noticia-597129-noticia/
San Juan de Miraflores: municipio recoge más de 200 toneladas de basura al día,13/01/2019 _ 18:50,https://elcomercio.pe/lima/sucesos/san-juan-miraflores-municipio-recoge-200-toneladas-basura-dia-noticia-nndc-597123-noticia/
Muñoz en bicicleta: ¿qué tan viable es su ruta a Lima para cualquier ciudadano?,13/01/2019 _ 18:48,https://elcomercio.pe/lima/sucesos/munoz-bicicleta-viable-ruta-lima-ciudadano-noticia-ecpm-593769-noticia/
Tramo 2 del metro de Lima causó perjuicio por más de US$20 millones,13/01/2019 _ 18:45,https://elcomercio.pe/politica/tramo-2-metro-lima-causo-perjuicio-us-20-millones-noticia-596950-noticia/
Facebook: Real Madrid vs. Real Betis y los divertidos memes sobre la suplencia de Isco,13/01/2019 _ 18:42,https://elcomercio.pe/deporte-total/facebook-viral-real-madrid-vs-real-betis-divertidos-memes-suplencia-isco-memes-facebook-viral-fotos-noticia-597144-noticia/
San Juan de Lurigancho: esta es la zona inundada por agua residual | MAPA,13/01/2019 _ 18:33,https://elcomercio.pe/lima/sucesos/san-juan-lurigancho-zona-inundada-agua-residual-mapa-noticia-597138-noticia/
"El Partido Comunista de Rusia condecora a Daniel Ortega ""por su aporte a la paz""",13/01/2019 _ 18:26,https://elcomercio.pe/mundo/actualidad/nicaragua-partido-comunista-rusia-condecora-daniel-ortega-aporte-paz-noticia-597140-noticia/
César Villanueva: “No hay que pasar la vida diciendo ‘tu proyecto no vale’”,13/01/2019 _ 18:15,https://elcomercio.pe/politica/cesar-villanueva-hay-pasar-vida-diciendo-proyecto-vale-noticia-596734-noticia/
Franquicia belga operará plataforma mesa en los cielos de Lurín,13/01/2019 _ 18:02,https://elcomercio.pe/economia/negocios/franquicia-belga-operara-plataforma-mesa-cielos-lurin-dinner-in-the-sky-noticia-597135-noticia/
Dakar 2019: Sebastien Loeb vuelve a ganar y ya es segundo de la general,13/01/2019 _ 18:01,https://elcomercio.pe/dakar/dakar-2019-sebastien-loeb-vuelve-ganar-segundo-general-noticia-597136-noticia/
Dakar 2019: así llegan los motociclistas al final de un especial,13/01/2019 _ 17:57,https://elcomercio.pe/dakar/dakar-2019-llegan-motociclistas-final-especial-noticia-597134-noticia/
"Lovot, el robot creado para dar amor que busca ser un fiel compañero de los humanos",13/01/2019 _ 17:57,https://elcomercio.pe/tecnologia/robotica/lovot-robot-creado-dar-amor-busca-fiel-companero-humanos-noticia-597131-noticia/
Olympique Marsella igualó 1-1 ante Mónaco por la Liga de Francia | VIDEO,13/01/2019 _ 17:55,https://elcomercio.pe/deporte-total/futbol-mundial/olympique-marsella-vs-monaco-vivo-radamel-falcao-enfrentan-ligue-1-via-directv-sports-youtube-noticia-nndc-596854-noticia/
Congresista de APP Ricardo Narváez sufrió accidente en Áncash,13/01/2019 _ 17:44,https://elcomercio.pe/peru/ancash/congresista-app-ricardo-narvaez-sufrio-accidente-ancash-noticia-597132-noticia/
"¿Por qué 'Guacho', el disidente de las FARC abatido, fue identificado con otro nombre?",13/01/2019 _ 17:39,https://elcomercio.pe/mundo/latinoamerica/guacho-disidente-farc-abatido-colombia-identificado-nombre-noticia-597125-noticia/
Alianza Lima: ex delantero crema se acerca al cuadro blanquiazul,13/01/2019 _ 17:37,https://elcomercio.pe/deporte-total/alianza-lima-ex-delantero-crema-acerca-cuadro-blanquiazul-noticia-597122-noticia/
Lance Armstrong envió mensaje a la familia del niño ciclista que murió atropellado,13/01/2019 _ 17:30,https://elcomercio.pe/peru/lance-armstrong-envio-mensaje-familia-nino-ciclista-murio-atropellado-noticia-597109-noticia/
"Sismo de 4 grados se sintió esta tarde en Cañete, informó el IGP",13/01/2019 _ 17:24,https://elcomercio.pe/lima/sucesos/sismo-4-grados-sintio-tarde-canete-informo-igp-noticia-nndc-597116-noticia/
Real Madrid venció al Betis y sigue vivo en LaLiga Santander,13/01/2019 _ 17:23,https://elcomercio.pe/deporte-total/futbol-mundial/real-madrid-vs-real-betis-vivo-online-gratis-liga-santander-2018-2019-via-directv-sports-bein-laliga-movistar-ver-futbol-gratis-futbol-espana-nnda-nnlt-noticia-597012-noticia/
Los desconocidos detalles de la fuga de 'El Chapo' caminando 3 días por las montañas de México,13/01/2019 _ 17:19,https://elcomercio.pe/mundo/eeuu/juicio-chapo-guzman-testigo-christian-rodriguez-relata-huida-exitosa-capo-noticia-596993-noticia/
El Sebin arresta y libera al presidente de la Asamblea Nacional de Venezuela | VIDEO,13/01/2019 _ 17:10,https://elcomercio.pe/mundo/venezuela/juan-guaido-presidente-asamblea-nacional-detenido-sebin-venezuela-noticia-nndc-597015-noticia/
Otra vez Andrés y el humor político de la semana,13/01/2019 _ 17:10,https://elcomercio.pe/politica/vez-andres-humor-politico-semana-noticia-596832-noticia/
"Real Madrid vs. Real Betis: resumen, goles y mejores jugadas del partido por LaLiga | VIDEO",13/01/2019 _ 17:08,https://elcomercio.pe/deporte-total/futbol-mundial/real-madrid-vs-real-betis-vivo-online-liga-santander-2018-2019-via-directv-sports-bein-laliga-movistar-ver-futbol-espana-noticia-nndc-596869-noticia/
Real Madrid venció 2-1 al Real Betis de visita con golazo de Luka Modric por la Liga española | VIDEO,13/01/2019 _ 17:07,https://elcomercio.pe/deporte-total/futbol-mundial/real-madrid-vs-real-betis-vivo-online-liga-santander-2018-2019-via-directv-sports-bein-laliga-movistar-ver-futbol-espana-noticia-nndc-596839-noticia/
Real Madrid vs. Real Betis: Sergio Canales y el 1-1 convalidado por el VAR | VIDEO,13/01/2019 _ 17:01,https://elcomercio.pe/deporte-total/futbol-mundial/real-madrid-vs-real-betis-vivo-online-directo-sergio-canales-1-1-convalidado-var-ver-viral-video-mexico-espana-colombia-peru-noticia-597104-noticia/
EE.UU. repudia la detención del presidente de la Asamblea Nacional de Venezuela,13/01/2019 _ 16:59,https://elcomercio.pe/mundo/actualidad/juan-guaido-estados-unidos-repudia-detencion-presidente-asamblea-nacional-venezuela-parte-sebin-noticia-597112-noticia/
Segunda temporada de pesca superó en 63% el promedio de los últimos tres años,13/01/2019 _ 16:55,https://elcomercio.pe/economia/peru/segunda-temporada-pesca-anchoveta-superan-63-promedio-ultimos-tres-anos-noticia-snp-nndc-597110-noticia/
GOLAZO de Dani Ceballos dio el triunfo a Real Madrid sobre el Betis en la Liga Santander |VIDEO |FOTOS,13/01/2019 _ 16:52,No tiene link
"El significado de un monumento, por Angus Laurie",13/01/2019 _ 16:50,https://elcomercio.pe/lima/obras/cristo-pacifico-significado-monumento-angus-laurie-noticia-597114-noticia/
Critics' Choice Awards 2019: lista completa de nominados,13/01/2019 _ 16:48,https://elcomercio.pe/luces/cine/critics-choice-awards-2019-lista-completa-nominados-noticia-596161-noticia/
Diego Weber y su ejemplo de lucha contra diversos obstáculos,13/01/2019 _ 16:47,https://elcomercio.pe/dakar/dakar-2019-diego-weber-ejemplo-lucha-diversos-obstaculos-noticia-597080-noticia/
Dakar 2019: Pablo Quintanilla vuelve al primer lugar,13/01/2019 _ 16:45,https://elcomercio.pe/dakar/dakar-2019-pablo-quintanilla-vuelve-primer-lugar-noticia-597113-noticia/
Tom Hardy y Charlotte Riley se convirtieron en padres por segunda vez,13/01/2019 _ 16:44,https://elcomercio.pe/tvmas/hollywood/tom-hardy-charlotte-riley-convirtieron-padres-segunda-vez-fotos-noticia-nndc-597107-noticia/
Cesare Battisti es entregado a las autoridades italianas y parte de Bolivia en avión,13/01/2019 _ 16:38,https://elcomercio.pe/mundo/latinoamerica/cesare-battisti-italia-envia-avion-bolivia-extraditar-profugo-noticia-596967-noticia/
China abordará la disputa comercial con Estados Unidos este año,13/01/2019 _ 16:35,https://elcomercio.pe/economia/mundo/china-abordara-disputa-comercial-estados-unidos-ano-noticia-nndc-596985-noticia/
Real Madrid: Antonio Cassano indicó que mereció ser apartado del plantel,13/01/2019 _ 16:33,https://elcomercio.pe/deporte-total/futbol-mundial/real-madrid-antonio-cassano-indico-merecio-apartado-plantel-noticia-597108-noticia/
Super Bowl 2019: Maroon 5 confirma su participación en el medio tiempo,13/01/2019 _ 16:23,https://elcomercio.pe/luces/musica/super-bowl-2019-maroon-5-confirma-actuacion-nndc-noticia-597100-noticia/
"¿Quiénes asesoran al presidente Vizcarra?, por Juan Paredes Castro",13/01/2019 _ 16:20,https://elcomercio.pe/politica/quienes-asesoran-presidente-martin-vizcarra-juan-paredes-castro-noticia-596947-noticia/
"Ética resolverá denuncia de Noceda a más tardar en nueve días, afirma Sánchez",13/01/2019 _ 16:14,https://elcomercio.pe/politica/etica-resolvera-denuncia-noceda-tardar-10-dias-afirma-sanchez-noticia-597083-noticia/
"El impacto económico del ""shutdown"" más largo de la historia de EE.UU.",13/01/2019 _ 16:12,https://elcomercio.pe/economia/mundo/inedito-impacto-economico-shutdown-trump-historia-ee-uu-noticia-nndc-596977-noticia/
La ola de violencia al noreste de Brasil no cesa tras 12 días de ataques,13/01/2019 _ 16:10,https://elcomercio.pe/mundo/actualidad/brasil-ola-violencia-noreste-cesa-12-dias-ataques-noticia-597103-noticia/
"De Belaunde: “Si Fuerza Popular cambia de actitud, lo reconoceré públicamente”",13/01/2019 _ 16:05,https://elcomercio.pe/politica/alberto-belaunde-fuerza-popular-cambia-actitud-reconocere-publicamente-noticia-596940-noticia/
Horóscopo de hoy domingo 13 de enero del 2019: lee aquí tu signo zodiacal,13/01/2019 _ 16:00,https://elcomercio.pe/luces/vida-social/horoscopo-hoy-domingo-13-enero-2019-gratis-amor-tarot-noticia-595671-noticia/
Critics' Choice Awards 2019: Yalitza Aparicio es la favorita a Mejor actriz,13/01/2019 _ 15:56,https://elcomercio.pe/luces/cine/critics-choice-awards-2019-yalitza-aparicio-favorita-mexico-noticia-nndc-597087-noticia/
WhatsApp: imitaciones falsas de aplicación circulan en Google Play,13/01/2019 _ 15:55,https://elcomercio.pe/tecnologia/whatsapp-aplicaciones-falsas-circulan-google-play-noticia-nndc-596933-noticia/
México: Incendio consume parte de un campamento para víctimas del terremoto | VIDEO,13/01/2019 _ 15:51,https://elcomercio.pe/mundo/actualidad/mexico-incendio-registro-campamento-multifamiliar-tlalpan-video-noticia-nndc-597081-noticia/
Katy Perry festeja el cumpleaños de Orlando Bloom con romántico mensaje,13/01/2019 _ 15:51,https://elcomercio.pe/tvmas/hollywood/instagram-katy-perry-mensaje-orlando-bloom-cumpleanos-noticia-nndc-597092-noticia/
"WhatsApp: mira los trucos para que nadie se entere que una persona está ""en línea""",13/01/2019 _ 15:51,https://elcomercio.pe/tecnologia/whatsapp-trucos-nadie-entere-persona-linea-noticia-nndc-597011-noticia/
"Facebook: Barcelona vs. Eibar, divertidos memes se burlan de Lionel Messi | FOTOS",13/01/2019 _ 15:49,https://elcomercio.pe/deporte-total/facebook-viral-barcelona-vs-eibar-divertidos-memes-burlan-lionel-messi-fotos-memes-facebook-viral-noticia-597098-noticia/
ONPE: solo 24% de candidatos en últimas elecciones presentó reportes,13/01/2019 _ 15:48,https://elcomercio.pe/politica/onpe-24-candidatos-ultimas-elecciones-presento-reportes-campana-noticia-nndc-597075-noticia/
"'Adiós, Chimuelo': ¿qué fue lo que acabó con la vida de la popular mascota?",13/01/2019 _ 15:48,https://elcomercio.pe/redes-sociales/facebook/facebook-video-viral-chimuelo-muerte-causas-entierro-periquito-perro-chile-fb-face-fotos-nnda-nnrt-noticia-596651-noticia/
"Barcelona vs. Eibar: resumen, goles y mejores jugadas del partido por LaLiga",13/01/2019 _ 15:35,https://elcomercio.pe/deporte-total/futbol-mundial/barcelona-eibar-vivo-online-gratis-liga-santander-2018-2019-via-espn-ver-futbol-gratis-futbol-espana-nnda-nnlt-noticia-596998-noticia-2/
Argentina: Detienen a hombre de 60 años por dejar embarazada a una niña de 12,13/01/2019 _ 15:33,https://elcomercio.pe/mundo/actualidad/argentina-detienen-hombre-60-anos-dejar-embarazada-nina-12-noticia-597097-noticia/
Instagram: Karol G sorprende a sus fanáticos con un video de su adolescencia,13/01/2019 _ 15:30,https://elcomercio.pe/tvmas/farandula/instagram-karol-g-video-cantando-17-anos-nndc-noticia-596981-noticia/
Toluca derrotó 2-0 a Puebla por la jornada 2 del Torneo Clausura de Liga MX | VIDEO,13/01/2019 _ 15:26,https://elcomercio.pe/deporte-total/futbol-mundial/toluca-vs-puebla-vivo-online-directo-via-tdn-juegan-segunda-jornada-clausura-liga-mx-2019-minuto-minuto-dia-hora-canal-mexico-espana-colombia-peru-noticia-nndc-596877-noticia/
Instagram: Kylie y Kendall Jenner deslumbran a sus seguidores con sesión fotográfica,13/01/2019 _ 15:25,https://elcomercio.pe/tvmas/farandula/instagram-kylie-kendall-jenner-sesion-fotos-noticia-nndc-597039-noticia/
Nicky Jam sorprende en Instagram por su humilde gesto con un fan,13/01/2019 _ 15:22,https://elcomercio.pe/tvmas/farandula/instagram-nicky-jam-viral-gesto-fanatico-noticia-nndc-597064-noticia/
Toluca vs. Puebla: el polémico gol anulado a Enrique Triverio por un supuesto fuera de juego | VIDEO,13/01/2019 _ 15:20,https://elcomercio.pe/deporte-total/futbol-mundial/toluca-vs-puebla-vivo-polemico-gol-anulado-enrique-triverio-supuesto-fuera-juego-video-noticia-597085-noticia/
México: Tres altos funcionarios de Pemex serán enjuiciados por robo de combustible,14/01/2019 _ 23:40,https://elcomercio.pe/mundo/mexico/mexico-tres-altos-funcionarios-pemex-seran-enjuiciados-robo-combustible-noticia-597580-noticia/
Precio de la gasolina en México de hoy lunes 14 de enero de 2019,14/01/2019 _ 23:30,https://elcomercio.pe/mundo/mexico/precio-gasolina-mexico-hoy-lunes-14-enero-2019-pemex-edomex-cdmx-noticia-nndc-597219-noticia/
"La farsa de la ‘no intervención’, por Andrés Oppenheimer",14/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/farsa-intervencion-andres-oppenheimer-noticia-597133-noticia/
"La ‘periodista’ de Chávarry y Beteta, por Andrés Calderón",14/01/2019 _ 23:30,https://elcomercio.pe/opinion/mirada-de-fondo/periodista-chavarry-beteta-andres-calderon-noticia-597174-noticia/
"Violencia con riesgo de feminicidio, por Wilson Hernández Breña",14/01/2019 _ 23:30,https://elcomercio.pe/opinion/colaboradores/violencia-riesgo-feminicidio-wilson-hernandez-brena-noticia-597177-noticia/
"La Lima de las mayorías, por Rolando Arellano",14/01/2019 _ 23:30,https://elcomercio.pe/opinion/rincon-del-autor/lima-mayorias-rolando-arellano-noticia-597176-noticia/
Editorial: Un nuevo año escolar,14/01/2019 _ 23:30,https://elcomercio.pe/opinion/editorial/editorial-nuevo-ano-escolar-noticia-597183-noticia/
1919: Paro general,14/01/2019 _ 23:25,https://elcomercio.pe/opinion/efemerides/1919-paro-general-noticia-597145-noticia/
Martha Hildebrandt: el significado de “televisora”,14/01/2019 _ 23:25,https://elcomercio.pe/opinion/habla-culta/martha-hildebrandt-significado-televisora-noticia-597143-noticia/
Leonardo Mayer venció 3-1 a Nicolás Jarry en la primera ronda del Australian Open,14/01/2019 _ 23:12,https://elcomercio.pe/deporte-total/leonardo-mayer-vs-nicolas-jarry-vivo-directo-online-via-espn-argentino-chileno-debutan-australian-open-2019-vivo-online-directo-tv-internet-noticia-597446-noticia/
Atlético Nacional empata con el América de Cali por el Torneo Fox Sports,14/01/2019 _ 23:11,https://elcomercio.pe/deporte-total/futbol-mundial/atletico-nacional-vs-america-cali-vivo-online-gratis-via-fox-sports-torneo-fox-sports-cuadrangular-amistoso-colombia-ver-futbol-gratis-nnda-nnlt-noticia-597360-noticia/
Luna creciente: descubre los signos del zodiaco que se verán afectados,14/01/2019 _ 23:05,https://elcomercio.pe/viu/actitud-viu/luna-creciente-descubre-signos-zodiaco-veran-afectados-noticia-597451-noticia/
"WWE Raw: Finn Bálor nuevo retador de Brock Lesnar, Bobby Lashley nuevo Campeón Intercontinental y más",14/01/2019 _ 23:04,https://elcomercio.pe/deporte-total/polideportivo/wwe-raw-vivo-online-via-fox-sports-3-triple-amenaza-campeonato-intercontinental-noticia-nndc-597150-noticia/
"Gimnasia, con Alexi Gómez, venció a Racing por el Torneo de Verano",14/01/2019 _ 23:00,https://elcomercio.pe/deporte-total/futbol-mundial/racing-vs-gimnasia-plata-vivo-online-gratis-via-fox-sports-torneo-verano-fecha-hora-canal-ver-futbol-directo-gratis-argentina-nnda-nnrt-noticia-597444-noticia/
Una nueva caravana de migrantes se prepara en Honduras para partir rumbo a EE.UU.,14/01/2019 _ 22:58,https://elcomercio.pe/mundo/centroamerica/nueva-caravana-migrantes-prepara-honduras-partir-rumbo-estados-unidos-noticia-597570-noticia/
Arequipa: Elmer Cáceres gestiona la importación de gas boliviano,14/01/2019 _ 22:47,https://elcomercio.pe/peru/arequipa/arequipa-elmer-caceres-gestiona-importacion-gas-boliviano-noticia-597569-noticia/
Rockets vencieron 112-94 a los Grizzlies con 57 puntos de James Harden,14/01/2019 _ 22:43,https://elcomercio.pe/deporte-total/polideportivo/rockets-vs-grizzlies-vivo-online-directo-via-nba-tv-juegan-toyota-center-houston-nba-dia-hora-canal-ver-basket-james-harden-noticia-nndc-597152-noticia/
Clima en México: el pronóstico del tiempo para hoy lunes 14 de enero del 2019,14/01/2019 _ 22:30,https://elcomercio.pe/mundo/mexico/clima-mexico-pronostico-hoy-lunes-14-enero-acuweather-cdmx-mx-mexico-df-guadalajara-puebla-monterrey-leon-juarez-chihuahua-noticia-nndc-597207-noticia/
Senadores republicanos critican a legislador de su partido por emitir comentario racista,14/01/2019 _ 22:23,https://elcomercio.pe/mundo/eeuu/estados-unidos-senadores-republicanos-critican-legislador-partido-emitir-comentario-racista-noticia-597564-noticia/
Gimnasia venció 2-1 a Racing Club en duelo amistoso por el Torneo de Verano,14/01/2019 _ 22:05,https://elcomercio.pe/deporte-total/futbol-mundial/racing-vs-gimnasia-vivo-online-directo-via-fox-sports-juegan-torneo-verano-2019-dia-hora-canales-transmision-minuto-minuto-espana-colombia-chile-mexico-peru-noticia-nndc-597130-noticia/
Sedapal anuncia que servicio de agua potable se restituiría este martes en SJL,14/01/2019 _ 22:00,https://elcomercio.pe/lima/sucesos/sedapal-anuncia-servicio-agua-potable-restituira-martes-san-juan-lurigancho-noticia-nndc-597543-noticia/
EE.UU.: Pentágono amplía hasta setiembre despliegue de tropas en frontera con México,14/01/2019 _ 21:56,https://elcomercio.pe/mundo/eeuu/estados-unidos-pentagono-amplia-setiembre-despliegue-tropas-frontera-mexico-noticia-597558-noticia/
Luis Valdez ocupará cargo de confianza en Gobierno RegionalPiura,14/01/2019 _ 21:56,https://elcomercio.pe/peru/piura/luis-valdez-ocupara-cargo-confianza-gobierno-regional-piura-noticia-597561-noticia/
Arequipa: ex gerente regional debe cumplir con 2.080 horas de servicio a la comunidad,14/01/2019 _ 21:36,https://elcomercio.pe/peru/arequipa/arequipa-ex-gerente-regional-debe-cumplir-2-080-horas-servicio-comunidad-noticia-597553-noticia/
Semana del Chilcano: 5 bares y restaurantes que debes visitar en Lima,14/01/2019 _ 21:30,https://elcomercio.pe/vamos/peru/semana-chilcano-bares-restaurantes-debes-visitar-lima-noticia-596528-noticia/
